source	target	pvalue	threshold
BLACK KNIGHT V/DANE WHITMAN	HERCULES [GREEK GOD]	8.396938789896388e-125	4.757852431019942e-10
INVISIBLE WOMAN/SUE STORM RICHARDS 	MASTERS, ALICIA REISS	1.7668059262395781e-124	4.757852431019942e-10
GEE/ALEX POWER	POWER, DR. JIM	2.1071689123940036e-124	4.757852431019942e-10
POWER, DR. JIM	POWER, MARGARET	6.862931676358558e-124	4.757852431019942e-10
JUBILEE/JUBILATION LEE 	SYNCH/EVERETT THOMAS	7.65758788890096e-124	4.757852431019942e-10
HEIMDALL [ASGARDIAN]	VOLSTAGG	9.660267345025563e-124	4.757852431019942e-10
MOONSTONE II/KARLA SOFEN 	SCREAMING MIMI/MELISSA GOLD	2.1500066831436305e-123	4.757852431019942e-10
SYNCH/EVERETT THOMAS	WHITE QUEEN/EMMA FROST	4.6849608414034755e-123	4.757852431019942e-10
LEEDS, BETTY BRANT	PARKER, MAY	1.434441454246157e-122	4.757852431019942e-10
BOOMER/TABITHA SMITH	SIRYN/THERESA ROURKE CASSIDY	2.7221214257474437e-122	4.757852431019942e-10
TIGRA/GREER NELSON	WONDER MAN/SIMON WILLIAMS 	2.816068993873173e-122	4.757852431019942e-10
IRON FIST/DANIEL RAND	WING, COLLEEN	3.7167730927253565e-122	4.757852431019942e-10
HULK/DR. ROBERT BRUCE BANNER 	JONES, RICHARD MILHOUSE RICK	3.872845702542992e-122	4.757852431019942e-10
CANNONBALL II/SAM GUTHRIE 	MAGIK/ILLYANA RASPUTINA	8.242941735551318e-122	4.757852431019942e-10
NOVA/RICHARD RIDER	SPEEDBALL/ROBBIE BALDWIN	1.1787962571309496e-121	4.757852431019942e-10
GAMBIT/REMY LEBEAU 	STORM/ORORO MUNROE Subscribe!	1.226001698203671e-121	4.757852431019942e-10
HOGAN, VIRGINIA PEPPER POTTS	IRON MAN/TONY STARK 	1.570248669063264e-121	4.757852431019942e-10
IRON FIST/DANIEL RAND	KNIGHT, MISTY	2.3687121479155647e-121	4.757852431019942e-10
CYPHER/DOUG RAMSEY	WOLFSBANE/RAHNE SINCLAIR	5.132710284256016e-121	4.757852431019942e-10
OSBORN, LIZ ALLAN	THOMPSON, EUGENE FLASH	6.130342420786663e-121	4.757852431019942e-10
BLACK BOLT/BLACKANTOR BOLTAGON [INHUMAN]	LOCKJAW [INHUMAN]	1.7433114290525437e-120	4.757852431019942e-10
SPIDER-WOMAN II/JULIA CARPENTER	USAGENT/CAPTAIN JOHN WALKER/JACK DANIELS	1.9079523888707413e-120	4.757852431019942e-10
MASTERS, ALICIA REISS	MR. FANTASTIC/REED RICHARDS 	2.9136233835733577e-120	4.757852431019942e-10
HOGAN, HAROLD J. HAPPY	IRON MAN/TONY STARK 	5.053362407558758e-120	4.757852431019942e-10
BEAST/HENRY &HANK& P. MCCOY 	PROFESSOR X/CHARLES FRANCIS XAVIER 	7.378966764368538e-120	4.757852431019942e-10
BANSHEE/SEAN CASSIDY	JUBILEE/JUBILATION LEE 	9.441227181319964e-120	4.757852431019942e-10
THOR/DR. DONALD BLAKE/SIGURD JARLSON II/JAKE OLSON/LOREN OLSON 	WASP/JANET VAN DYNE PYM	1.5291700336089545e-119	4.757852431019942e-10
KARNAK [INHUMAN]	LOCKJAW [INHUMAN]	1.4810787992553986e-118	4.757852431019942e-10
JUBILEE/JUBILATION LEE 	PENANCE/MONET ST. CROIX	2.0351275459640164e-118	4.757852431019942e-10
SASQUATCH/WALTER LANGKOWSKI	SHAMAN/MICHAEL TWOYOUNGMAN	2.6398203312098125e-118	4.757852431019942e-10
PUCK/EUGENE MILTON JUDD	SASQUATCH/WALTER LANGKOWSKI	7.5356327737191825e-118	4.757852431019942e-10
MOCKINGBIRD/DR. BARBARA BOBBI MORSE/HUNTRESS	TIGRA/GREER NELSON	8.04299407763856e-118	4.757852431019942e-10
GORGON [INHUMAN]	LOCKJAW [INHUMAN]	1.2865138039333036e-117	4.757852431019942e-10
FIRESTAR/ANGELICA JONES 	NOVA/RICHARD RIDER	1.892059893329899e-117	4.757852431019942e-10
KINCAID, DR. JANE FOSTER	THOR/DR. DONALD BLAKE/SIGURD JARLSON II/JAKE OLSON/LOREN OLSON 	6.68920238128268e-117	4.757852431019942e-10
SHADOWCAT/KATHERINE KITTY PRYDE 	WOLVERINE/LOGAN 	8.142378298742997e-117	4.757852431019942e-10
SUB-MARINER/NAMOR MACKENZIE	VASHTI	1.897013335620388e-116	4.757852431019942e-10
PARKER, MAY	THOMPSON, EUGENE FLASH	2.5537399452394893e-116	4.757852431019942e-10
BULLDOZER/HENRY CAMP	PILEDRIVER II/BRIAN PHILIP CALUSKY	2.69931328516293e-116	4.757852431019942e-10
FIREFIST/RUSTY COLLINS	SKIDS/SALLY BLEVINS	2.7065074323139295e-116	4.757852431019942e-10
HELLCAT/PATSY WALKER BAXTER HELLSTROM	NORRISS, SISTER BARBARA DENTON	3.6847080168262343e-116	4.757852431019942e-10
HEIMDALL [ASGARDIAN]	SIF	4.989647401632181e-116	4.757852431019942e-10
BULLDOZER/HENRY CAMP	WRECKER III/DIRK GARTHWAITE	1.9171105844026864e-115	4.757852431019942e-10
NAMORITA/NITA PRENTISS [ATLANTEAN]	NOVA/RICHARD RIDER	2.514512729230766e-115	4.757852431019942e-10
OSBORN, LIZ ALLAN	SPIDER-MAN/PETER PARKER	3.8106612389780143e-115	4.757852431019942e-10
MOCKINGBIRD/DR. BARBARA BOBBI MORSE/HUNTRESS	WONDER MAN/SIMON WILLIAMS 	7.883226247820224e-115	4.757852431019942e-10
HUMAN TORCH/JOHNNY STORM 	MASTERS, ALICIA REISS	9.030223275749472e-115	4.757852431019942e-10
PUCK/EUGENE MILTON JUDD	SHAMAN/MICHAEL TWOYOUNGMAN	4.6110381972312956e-114	4.757852431019942e-10
COUNTERWEIGHT/JACK POWER	POWER, MARGARET	7.345810182942781e-114	4.757852431019942e-10
LIGHTSPEED/JULIE POWER	POWER, MARGARET	7.345810182942781e-114	4.757852431019942e-10
DR. STRANGE/STEPHEN STRANGE	NORRISS, SISTER BARBARA DENTON	1.2870785960725212e-113	4.757852431019942e-10
JARVIS, EDWIN 	WASP/JANET VAN DYNE PYM	2.4814666215237942e-113	4.757852431019942e-10
CAPTAIN MARVEL II/MONICA RAMBEAU	WASP/JANET VAN DYNE PYM	4.1263474902297773e-113	4.757852431019942e-10
COUNTERWEIGHT II/KATIE POWER	POWER, MARGARET	4.2597857193388804e-113	4.757852431019942e-10
PENANCE/MONET ST. CROIX	SYNCH/EVERETT THOMAS	4.559253154532454e-113	4.757852431019942e-10
HAWK	QUICKSILVER/PIETRO MAXIMOFF	6.708495076685943e-113	4.757852431019942e-10
GEE/ALEX POWER	POWER, MARGARET	1.137009983591138e-112	4.757852431019942e-10
HOWARD THE DUCK	SWITZLER, BEVERLY	1.1798260077904323e-112	4.757852431019942e-10
SPIDER-MAN/PETER PARKER	WATSON, ANNA	1.3179919459052214e-112	4.757852431019942e-10
AURORA/JEANNE-MARIE BAUBIER	SHAMAN/MICHAEL TWOYOUNGMAN	1.545681615723224e-112	4.757852431019942e-10
DOC SAMSON/DR. LEONARD SAMSON	HULK/DR. ROBERT BRUCE BANNER 	2.0831581071184545e-112	4.757852431019942e-10
DR. SPECTRUM/JOSEPH LEDGER	WHIZZER II/STANLEY STEWART	7.705297818577306e-112	4.757852431019942e-10
CAPTAIN AMERICA	CARTER, SHARON	7.732887470441877e-112	4.757852431019942e-10
BALDER [ASGARDIAN]	HEIMDALL [ASGARDIAN]	2.9556152864689624e-111	4.757852431019942e-10
LOCKHEED	MEGGAN	4.8590536997059655e-111	4.757852431019942e-10
MARVEL GIRL/JEAN GREY SUMMERS	STORM/ORORO MUNROE Subscribe!	5.784592690871897e-111	4.757852431019942e-10
MAGMA/AMARA AQUILLA/ALLISON CRESTMERE	MIRAGE II/DANIELLE MOONSTAR 	7.222635003522388e-111	4.757852431019942e-10
PILEDRIVER II/BRIAN PHILIP CALUSKY	WRECKER III/DIRK GARTHWAITE	8.358262966892317e-111	4.757852431019942e-10
CRYSTAL [INHUMAN]	QUICKSILVER/PIETRO MAXIMOFF	8.42999502813505e-111	4.757852431019942e-10
PHOENIX III/RACHEL SUMMERS	SHADOWCAT/KATHERINE KITTY PRYDE 	1.3945470328754858e-110	4.757852431019942e-10
DR. SPECTRUM/JOSEPH LEDGER	HYPERION	1.6214690334422496e-110	4.757852431019942e-10
LEEDS, BETTY BRANT	ROBERTSON, JOE	1.986025335374435e-110	4.757852431019942e-10
DRACULA/VLAD TEPES	DRAKE, FRANKLIN	1.9869837301196428e-110	4.757852431019942e-10
LOKI [ASGARDIAN]	SIF	2.2878826731280148e-110	4.757852431019942e-10
NORTHSTAR/JEAN-PAUL BAUBIER	SHAMAN/MICHAEL TWOYOUNGMAN	2.876607701545131e-110	4.757852431019942e-10
MOONSTONE II/KARLA SOFEN 	POWER MAN/ERIK JOSTEN	3.075137957320564e-110	4.757852431019942e-10
LOKI [ASGARDIAN]	VOLSTAGG	3.31493188781248e-110	4.757852431019942e-10
SHANNA/SHANNA O'HARA PLUNDER	ZABU	7.027885335804323e-110	4.757852431019942e-10
CAPTAIN AMERICA	WONDER MAN/SIMON WILLIAMS 	3.3443012645407374e-109	4.757852431019942e-10
SHATTERSTAR II/GAVEEDRA SEVEN/BENJAMIN RUSSELL	THUNDERBIRD II/JAMES PROUDSTAR	3.6716528029120504e-109	4.757852431019942e-10
CANNONBALL II/SAM GUTHRIE 	MAGMA/AMARA AQUILLA/ALLISON CRESTMERE	3.899508454324172e-109	4.757852431019942e-10
NIGHTCRAWLER/KURT WAGNER 	ROGUE /	4.0056204837900587e-109	4.757852431019942e-10
POWER MAN/ERIK JOSTEN	SCREAMING MIMI/MELISSA GOLD	1.252886378878292e-108	4.757852431019942e-10
CRYSTAL [INHUMAN]	GORGON [INHUMAN]	7.197252063163323e-108	4.757852431019942e-10
MAGIK/ILLYANA RASPUTINA	SUNSPOT/ROBERTO DACOSTA 	7.530283923855466e-108	4.757852431019942e-10
DAZZLER II/ALLISON BLAIRE	LONGSHOT	9.556848973160543e-108	4.757852431019942e-10
OSBORN, HARRY	WATSON-PARKER, MARY JANE	3.609475758525832e-107	4.757852431019942e-10
BLOB/FRED J. DUKES	PYRO/ALLERDYCE JOHNNY ST. JOHN	3.753120178159142e-107	4.757852431019942e-10
MAGIK/ILLYANA RASPUTINA	MAGMA/AMARA AQUILLA/ALLISON CRESTMERE	4.831767556943177e-107	4.757852431019942e-10
MAGIK/ILLYANA RASPUTINA	WARLOCK III	4.9167550961917657e-107	4.757852431019942e-10
NIGHTCRAWLER/KURT WAGNER 	PHOENIX III/RACHEL SUMMERS	5.804169419415933e-107	4.757852431019942e-10
BANSHEE/SEAN CASSIDY	SKIN/ANGELO ESPINOSA	1.3318639022012835e-106	4.757852431019942e-10
MEGGAN	PHOENIX III/RACHEL SUMMERS	1.839362463268453e-106	4.757852431019942e-10
BLACK BOLT/BLACKANTOR BOLTAGON [INHUMAN]	CRYSTAL [INHUMAN]	3.092794267471684e-106	4.757852431019942e-10
THUNDERBALL/DR. ELIOT FRANKLIN	WRECKER III/DIRK GARTHWAITE	5.56976914871793e-106	4.757852431019942e-10
JOLT/HALLIE TAKAHAMA/HALLIE SHIMOSATO 	SCREAMING MIMI/MELISSA GOLD	6.116379755962859e-106	4.757852431019942e-10
PILEDRIVER II/BRIAN PHILIP CALUSKY	THUNDERBALL/DR. ELIOT FRANKLIN	2.276743899294759e-105	4.757852431019942e-10
BULLDOZER/HENRY CAMP	THUNDERBALL/DR. ELIOT FRANKLIN	2.276743899294759e-105	4.757852431019942e-10
JUBILEE/JUBILATION LEE 	WHITE QUEEN/EMMA FROST	3.95150210440099e-105	4.757852431019942e-10
HELLCAT/PATSY WALKER BAXTER HELLSTROM	NIGHTHAWK II/KYLE RICHMOND	4.8249881078493485e-105	4.757852431019942e-10
CRYSTAL [INHUMAN]	KARNAK [INHUMAN]	5.316689202837643e-105	4.757852431019942e-10
JOLT/HALLIE TAKAHAMA/HALLIE SHIMOSATO 	MOONSTONE II/KARLA SOFEN 	7.320498179586886e-105	4.757852431019942e-10
BANSHEE/SEAN CASSIDY	CHAMBER/JONOTHON STARSMORE	8.942407000305584e-105	4.757852431019942e-10
HOGUN [ASGARDIAN]	LOKI [ASGARDIAN]	9.621986356072181e-105	4.757852431019942e-10
FANDRAL [ASGARDIAN]	LOKI [ASGARDIAN]	9.621986356072181e-105	4.757852431019942e-10
PENANCE/MONET ST. CROIX	WHITE QUEEN/EMMA FROST	5.0174502830438186e-104	4.757852431019942e-10
HYPERION	WHIZZER II/STANLEY STEWART	8.552264478417832e-104	4.757852431019942e-10
BEETLE/ABNER RONALD JENKINS	SCREAMING MIMI/MELISSA GOLD	1.1880420106708968e-103	4.757852431019942e-10
PROFESSOR X/CHARLES FRANCIS XAVIER 	ROGUE /	1.5517220448488912e-102	4.757852431019942e-10
AVALANCHE/DOMINIC PETROS	PYRO/ALLERDYCE JOHNNY ST. JOHN	1.565939636727658e-102	4.757852431019942e-10
MAGMA/AMARA AQUILLA/ALLISON CRESTMERE	WOLFSBANE/RAHNE SINCLAIR	2.0072044907349838e-102	4.757852431019942e-10
BOX IV/MADISON JEFFRIES	SASQUATCH/WALTER LANGKOWSKI	2.4888591055423354e-102	4.757852431019942e-10
BLACK KNIGHT V/DANE WHITMAN	CAPTAIN MARVEL II/MONICA RAMBEAU	2.683623381447207e-102	4.757852431019942e-10
GRANT, GLORIA GLORY	SPIDER-MAN/PETER PARKER	3.3637340896265065e-102	4.757852431019942e-10
DRACULA/VLAD TEPES	VAN HELSING, RACHEL	1.04207011543493e-101	4.757852431019942e-10
CYCLOPS/SCOTT SUMMERS 	NIGHTCRAWLER/KURT WAGNER 	1.6855858261960197e-101	4.757852431019942e-10
CAPTAIN BRITAIN/BRIAN BRADDOCK	SHADOWCAT/KATHERINE KITTY PRYDE 	2.3358528188217588e-101	4.757852431019942e-10
HUMAN TORCH/JOHNNY STORM 	LYJA LAZERFIST [SKRULL]	3.031978813021021e-101	4.757852431019942e-10
LEEDS, BETTY BRANT	WATSON-PARKER, MARY JANE	3.0367095133393657e-101	4.757852431019942e-10
FIRESTAR/ANGELICA JONES 	NIGHT THRASHER/DUANE TAYLOR	8.964590613475033e-101	4.757852431019942e-10
OSBORN, HARRY	STACY, GWEN	9.109195311273393e-101	4.757852431019942e-10
LOCKJAW [INHUMAN]	MEDUSA/MEDUSALITH AMAQUELIN [INHUMAN]	1.7113843689958006e-100	4.757852431019942e-10
KARNILLA [ASGARDIAN]	SIF	6.194254622087923e-100	4.757852431019942e-10
NIGHT THRASHER/DUANE TAYLOR	SPEEDBALL/ROBBIE BALDWIN	1.1578694842602156e-99	4.757852431019942e-10
SUNSPOT/ROBERTO DACOSTA 	THUNDERBIRD II/JAMES PROUDSTAR	1.8162839614165933e-99	4.757852431019942e-10
QUICKSILVER/PIETRO MAXIMOFF	VISION 	2.331013948326049e-99	4.757852431019942e-10
NAMORITA/NITA PRENTISS [ATLANTEAN]	NIGHT THRASHER/DUANE TAYLOR	2.583719297203094e-99	4.757852431019942e-10
NAMORITA/NITA PRENTISS [ATLANTEAN]	SPEEDBALL/ROBBIE BALDWIN	3.0910298113863216e-99	4.757852431019942e-10
BOX IV/MADISON JEFFRIES	PERSUASION/KARA KILLGRAVE	3.1436898465895654e-99	4.757852431019942e-10
CRYSTAL [INHUMAN]	LOCKJAW [INHUMAN]	3.391090196091813e-99	4.757852431019942e-10
CH'OD	RAZA LONGKNIFE	5.846108265769571e-99	4.757852431019942e-10
COLOSSUS II/PETER RASPUTIN 	MACTAGGERT, MOIRA KINROSS	1.4776323237105614e-98	4.757852431019942e-10
JARVIS, EDWIN 	SCARLET WITCH/WANDA MAXIMOFF	1.8703140636993757e-98	4.757852431019942e-10
ODIN [ASGARDIAN]	VIZIER	3.4528867720957646e-98	4.757852431019942e-10
DOMINO III/BEATRICE/TAMARA WINTER 	THUNDERBIRD II/JAMES PROUDSTAR	3.607484667495667e-98	4.757852431019942e-10
BANSHEE/SEAN CASSIDY	HUSK/PAIGE GUTHRIE	2.874315967977391e-97	4.757852431019942e-10
BOX IV/MADISON JEFFRIES	PUCK/EUGENE MILTON JUDD	3.553296522942651e-97	4.757852431019942e-10
M	SYNCH/EVERETT THOMAS	4.571548828726519e-97	4.757852431019942e-10
CH'OD	CORSAIR	4.728082373351182e-97	4.757852431019942e-10
CORSAIR	RAZA LONGKNIFE	4.728082373351182e-97	4.757852431019942e-10
HAVOK/ALEX SUMMERS 	STORM/ORORO MUNROE Subscribe!	9.279159737374411e-97	4.757852431019942e-10
HAWK	TIGRA/GREER NELSON	1.0748640258198769e-96	4.757852431019942e-10
SHAMAN/MICHAEL TWOYOUNGMAN	SNOWBIRD/NARYA/ANNE MCKENZIE THOMPSON	2.099867200183355e-96	4.757852431019942e-10
HEIMDALL [ASGARDIAN]	THOR/DR. DONALD BLAKE/SIGURD JARLSON II/JAKE OLSON/LOREN OLSON 	2.4871096939595854e-96	4.757852431019942e-10
BLACK BOLT/BLACKANTOR BOLTAGON [INHUMAN]	MAXIMUS [INHUMAN]	4.279096062814813e-96	4.757852431019942e-10
MACTAGGERT, MOIRA KINROSS	NIGHTCRAWLER/KURT WAGNER 	5.040195941372907e-96	4.757852431019942e-10
MAGMA/AMARA AQUILLA/ALLISON CRESTMERE	SUNSPOT/ROBERTO DACOSTA 	5.121860179677238e-96	4.757852431019942e-10
DIAMOND LIL/LILLIAN CRAWLEY	HUDSON, HEATHER	8.895475592429711e-96	4.757852431019942e-10
HUDSON, HEATHER	PERSUASION/KARA KILLGRAVE	8.895475592429711e-96	4.757852431019942e-10
CAPTAIN MARVEL II/MONICA RAMBEAU	SHE-HULK/JENNIFER WALTERS	1.3690268867936506e-95	4.757852431019942e-10
BANSHEE/SEAN CASSIDY	SYNCH/EVERETT THOMAS	2.409000979677115e-95	4.757852431019942e-10
LOCKJAW [INHUMAN]	TRITON	2.7786704177882755e-95	4.757852431019942e-10
BOOMER/TABITHA SMITH	SHATTERSTAR II/GAVEEDRA SEVEN/BENJAMIN RUSSELL	5.6080945526569755e-95	4.757852431019942e-10
GARGOYLE II/ISAAC CHRISTIANS	NORRISS, SISTER BARBARA DENTON	1.0311183319356061e-94	4.757852431019942e-10
JAMESON, J. JONAH	OSBORN, HARRY	2.309557793532928e-94	4.757852431019942e-10
MAM'SELLE HEPZIBAH	RAZA LONGKNIFE	2.932376151595545e-94	4.757852431019942e-10
CH'OD	MAM'SELLE HEPZIBAH	2.932376151595545e-94	4.757852431019942e-10
FANDRAL [ASGARDIAN]	VIZIER	5.673822255747414e-94	4.757852431019942e-10
M	SKIN/ANGELO ESPINOSA	8.481102994737429e-94	4.757852431019942e-10
DORMA [ATLANTEAN]	SUB-MARINER/NAMOR MACKENZIE	8.819998615968499e-94	4.757852431019942e-10
PARKER, MAY	WATSON, ANNA	9.397920199363977e-94	4.757852431019942e-10
WATSON, ANNA	WATSON-PARKER, MARY JANE	1.0354171592530213e-93	4.757852431019942e-10
SIRYN/THERESA ROURKE CASSIDY	SUNSPOT/ROBERTO DACOSTA 	1.0945978790179118e-93	4.757852431019942e-10
THOMPSON, EUGENE FLASH	WATSON-PARKER, MARY JANE	1.545695171326615e-93	4.757852431019942e-10
BLACK PANTHER/T'CHALLA	VISION 	2.2550196610824733e-93	4.757852431019942e-10
PROFESSOR X/CHARLES FRANCIS XAVIER 	SHADOWCAT/KATHERINE KITTY PRYDE 	5.8797103202847556e-93	4.757852431019942e-10
GORGON [INHUMAN]	MAXIMUS [INHUMAN]	6.317235283370241e-93	4.757852431019942e-10
COLOSSUS II/PETER RASPUTIN 	PSYLOCKE/ELISABETH BETSY BRADDOCK 	6.832972394583569e-93	4.757852431019942e-10
CORSAIR	MAM'SELLE HEPZIBAH	1.408853300250803e-92	4.757852431019942e-10
HUDSON, HEATHER	TALISMAN II/ELIZABETH TWOYOUNGMEN	2.802922941266657e-92	4.757852431019942e-10
BANSHEE/SEAN CASSIDY	WHITE QUEEN/EMMA FROST	3.116467348470448e-92	4.757852431019942e-10
GAMBIT/REMY LEBEAU 	PSYLOCKE/ELISABETH BETSY BRADDOCK 	5.85484216705873e-92	4.757852431019942e-10
VIZIER	VOLSTAGG	5.981311060138177e-92	4.757852431019942e-10
HOGUN [ASGARDIAN]	VIZIER	8.259992920746144e-92	4.757852431019942e-10
LOCKHEED	PHOENIX III/RACHEL SUMMERS	2.4350110927373927e-91	4.757852431019942e-10
BOOMER/TABITHA SMITH	DOMINO III/BEATRICE/TAMARA WINTER 	5.894275903408454e-91	4.757852431019942e-10
CRYSTAL [INHUMAN]	MEDUSA/MEDUSALITH AMAQUELIN [INHUMAN]	9.85259285611614e-91	4.757852431019942e-10
AVALANCHE/DOMINIC PETROS	BLOB/FRED J. DUKES	1.1578016351349984e-90	4.757852431019942e-10
KARNAK [INHUMAN]	MAXIMUS [INHUMAN]	1.3399446865782378e-90	4.757852431019942e-10
GAMBIT/REMY LEBEAU 	WOLVERINE/LOGAN 	1.6358773241395748e-90	4.757852431019942e-10
WARLOCK II/ADAM WARLOCK	ÁGAMORA	1.9952588603079305e-90	4.757852431019942e-10
FU MANCHU	SHANG-CHI	2.097020206303108e-90	4.757852431019942e-10
HULK/DR. ROBERT BRUCE BANNER 	NORRISS, SISTER BARBARA DENTON	2.1947620847018474e-90	4.757852431019942e-10
CAPTAIN MARVEL II/MONICA RAMBEAU	STARFOX/EROS	4.82716403068858e-90	4.757852431019942e-10
FIRESTAR/ANGELICA JONES 	SPEEDBALL/ROBBIE BALDWIN	6.103740106671949e-90	4.757852431019942e-10
HEIMDALL [ASGARDIAN]	LOKI [ASGARDIAN]	6.366493735070541e-90	4.757852431019942e-10
BEETLE/ABNER RONALD JENKINS	MOONSTONE II/KARLA SOFEN 	7.926188458279873e-90	4.757852431019942e-10
PIP/PRINCE GOFERN	WARLOCK II/ADAM WARLOCK	1.049179216259459e-89	4.757852431019942e-10
BANNER, BETTY ROSS TALBOT	DOC SAMSON/DR. LEONARD SAMSON	1.1960973482799522e-89	4.757852431019942e-10
BANSHEE/SEAN CASSIDY	PENANCE/MONET ST. CROIX	1.2337580539710298e-89	4.757852431019942e-10
FIXER II/PAUL NORBERT EBERSOL	MOONSTONE II/KARLA SOFEN 	2.0249495386098685e-89	4.757852431019942e-10
JAMESON, J. JONAH	JAMESON, MARLA MADISON	4.628670717702363e-89	4.757852431019942e-10
HAWK	THOR/DR. DONALD BLAKE/SIGURD JARLSON II/JAKE OLSON/LOREN OLSON 	6.791799905998823e-89	4.757852431019942e-10
HULK/DR. ROBERT BRUCE BANNER 	NIGHTHAWK II/KYLE RICHMOND	9.632274444020263e-89	4.757852431019942e-10
BEAST/HENRY &HANK& P. MCCOY 	GAMBIT/REMY LEBEAU 	1.2171106553366165e-88	4.757852431019942e-10
OSBORN, HARRY	OSBORN, LIZ ALLAN	1.542561051438997e-88	4.757852431019942e-10
MEGGAN	WIDGET	1.6147837101895626e-88	4.757852431019942e-10
CAPTAIN BRITAIN/BRIAN BRADDOCK	NIGHTCRAWLER/KURT WAGNER 	2.552683934566548e-88	4.757852431019942e-10
SHATTERSTAR II/GAVEEDRA SEVEN/BENJAMIN RUSSELL	SIRYN/THERESA ROURKE CASSIDY	3.995546362746161e-88	4.757852431019942e-10
SCARLET WITCH/WANDA MAXIMOFF	USAGENT/CAPTAIN JOHN WALKER/JACK DANIELS	7.047910611380473e-88	4.757852431019942e-10
HUSK/PAIGE GUTHRIE	M	1.1564233776794508e-87	4.757852431019942e-10
JUSTICE II/VANCE ASTROVIK 	NOVA/RICHARD RIDER	2.4578780605339075e-87	4.757852431019942e-10
DR. STRANGE/STEPHEN STRANGE	NIGHTHAWK II/KYLE RICHMOND	2.760012932241144e-87	4.757852431019942e-10
IRON MAN/TONY STARK 	JARVIS, EDWIN 	2.8509711773628695e-87	4.757852431019942e-10
FIRESTAR/ANGELICA JONES 	NAMORITA/NITA PRENTISS [ATLANTEAN]	3.870703746691496e-87	4.757852431019942e-10
ANT-MAN/DR. HENRY J. PYM	QUICKSILVER/PIETRO MAXIMOFF	4.686170613142505e-87	4.757852431019942e-10
PIP/PRINCE GOFERN	ÁGAMORA	4.717633068817764e-87	4.757852431019942e-10
PERSUASION/KARA KILLGRAVE	SASQUATCH/WALTER LANGKOWSKI	5.774083811458356e-87	4.757852431019942e-10
LUBENSKI, NATE	PARKER, MAY	5.869863850104201e-87	4.757852431019942e-10
PATHWAY/LAURA DEAN	PERSUASION/KARA KILLGRAVE	6.176138009457425e-87	4.757852431019942e-10
DESTINY II/IRENE ADLER	MYSTIQUE/RAVEN DARKHOLME/MALLORY BRICKMAN/B. BYRON BIGGS/RONNIE	6.581810870703739e-87	4.757852431019942e-10
DE LA FONTAINE, CONTESSA VALENTINA ALLEGRO	FURY, COL. NICHOLAS NICK JOSEPH	7.1879159216058025e-87	4.757852431019942e-10
BANSHEE/SEAN CASSIDY	CYCLOPS/SCOTT SUMMERS 	7.251133389646176e-87	4.757852431019942e-10
MS. MARVEL II/SHARON VENTURA	THING/BENJAMIN J. GRIMM 	9.609922211947641e-87	4.757852431019942e-10
CRYSTAL [INHUMAN]	TRITON	3.939772708036485e-86	4.757852431019942e-10
JOLT/HALLIE TAKAHAMA/HALLIE SHIMOSATO 	POWER MAN/ERIK JOSTEN	4.121200402605111e-86	4.757852431019942e-10
LONGSHOT	PSYLOCKE/ELISABETH BETSY BRADDOCK 	4.358056222221661e-86	4.757852431019942e-10
CAPTAIN AMERICA	HERCULES [GREEK GOD]	9.987440159545569e-86	4.757852431019942e-10
JUBILEE/JUBILATION LEE 	M	1.2186696058223307e-85	4.757852431019942e-10
SPIDER-MAN/PETER PARKER	STACY, GWEN	1.5386233921355066e-85	4.757852431019942e-10
ROGUE /	SHADOWCAT/KATHERINE KITTY PRYDE 	2.680789781384729e-85	4.757852431019942e-10
JONES, MARLO CHANDLER	JONES, RICHARD MILHOUSE RICK	6.415434149692707e-85	4.757852431019942e-10
WOLFE, SARA	WONG	9.071368373190571e-85	4.757852431019942e-10
AURORA/JEANNE-MARIE BAUBIER	SNOWBIRD/NARYA/ANNE MCKENZIE THOMPSON	1.257128390587924e-84	4.757852431019942e-10
CHAMBER/JONOTHON STARSMORE	M	1.562254451252749e-84	4.757852431019942e-10
DR. STRANGE/STEPHEN STRANGE	WOLFE, SARA	3.278931962498744e-84	4.757852431019942e-10
MARVEL GIRL/JEAN GREY SUMMERS	SUMMERS, NATHAN CHRISTOPHER CHARLES	3.726539224532053e-84	4.757852431019942e-10
DOC SAMSON/DR. LEONARD SAMSON	ROSS, GEN. THADDEUS E. THUNDERBOLT	5.707551958560786e-84	4.757852431019942e-10
OSBORN, HARRY	THOMPSON, EUGENE FLASH	1.2802511593135378e-83	4.757852431019942e-10
BRUTE | MUTANT X-VERSE/HENRY MCCOY 	ICE-MAN | MUTANT X-VERSE/ROBERT BOB DRAKE 	1.9510238981131735e-83	4.757852431019942e-10
JUSTICE II/VANCE ASTROVIK 	NIGHT THRASHER/DUANE TAYLOR	2.1351491435117705e-83	4.757852431019942e-10
ANCIENT ONE	DR. STRANGE/STEPHEN STRANGE	2.812419778432724e-83	4.757852431019942e-10
INVISIBLE WOMAN/SUE STORM RICHARDS 	LYJA LAZERFIST [SKRULL]	3.482059306836187e-83	4.757852431019942e-10
BOX IV/MADISON JEFFRIES	DIAMOND LIL/LILLIAN CRAWLEY	5.79151737928081e-83	4.757852431019942e-10
FIXER II/PAUL NORBERT EBERSOL	SCREAMING MIMI/MELISSA GOLD	1.3939911747764378e-82	4.757852431019942e-10
